headers;"Код заказа";"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Тип направляющей";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал каретки";"Материал уплотнений";price;stock
ESWT20x350-S-B;20;350;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";34129.76;"0 шт"
ESWT20x300-S-B;20;300;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";33488.97;"0 шт"
ESWT20x250-S-B;20;250;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32841.72;"0 шт"
ESWT20x200-S-B;20;200;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32194.46;"0 шт"
ESWT20x150-S-B;20;150;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";31553.68;"0 шт"
ESWT20x100-S-B;20;100;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";30906.43;"0 шт"
ESWT20x50-S-B;20;50;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";30259.17;"0 шт"
ESWT16x500-S-B;16;500;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";29715.48;"0 шт"
ESWT16x450-S-B;16;450;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";29178.26;"0 шт"
ESWT16x400-S-B;16;400;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";28641.03;"0 шт"
ESWT16x350-S-B;16;350;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";28103.81;"0 шт"
ESWT16x300-S-B;16;300;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";27566.59;"0 шт"
ESWT16x250-S-B;16;250;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";27029.37;"0 шт"
ESWT16x200-S-B;16;200;да;"Направляющая скольжения";"Амортизаторы с обеих сторон";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";26492.15;"0 шт"
ESWT16x500-S-BS;16;500;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";27217.07;"0 шт"
ESWT16x450-S-BS;16;450;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";26673.38;"0 шт"
ESWT16x400-S-BS;16;400;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";26136.16;"0 шт"
ESWT16x350-S-BS;16;350;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";25605.41;"0 шт"
ESWT16x300-S-BS;16;300;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";25061.71;"0 шт"
ESWT16x250-S-BS;16;250;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";24524.49;"0 шт"
ESWT16x200-S-BS;16;200;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";23987.27;"0 шт"
ESWT16x150-S-BS;16;150;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";23450.05;"0 шт"
ESWT16x100-S-BS;16;100;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";22912.83;"0 шт"
ESWT16x50-S-BS;16;50;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";М5;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";120;120;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";22375.61;"0 шт"
ESWT20x800-S-BS;20;800;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";37327.20;"0 шт"
ESWT20x700-S-BS;20;700;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";36039.16;"0 шт"
ESWT20x600-S-BS;20;600;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";34751.12;"0 шт"
ESWT20x500-S-BS;20;500;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";33456.61;"0 шт"
ESWT20x450-S-BS;20;450;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32815.83;"0 шт"
ESWT20x400-S-BS;20;400;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32168.57;"0 шт"
ESWT20x350-S-BS;20;350;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";31521.32;"0 шт"
ESWT20x300-S-BS;20;300;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";30880.54;"0 шт"
ESWT20x250-S-BS;20;250;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";30233.28;"0 шт"
ESWT20x200-S-BS;20;200;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";29592.50;"0 шт"
ESWT20x150-S-BS;20;150;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";28945.24;"0 шт"
ESWT20x100-S-BS;20;100;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";28297.99;"0 шт"
ESWT20x50-S-BS;20;50;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";210;210;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";27657.21;"0 шт"
ESWT25x800-S-BS;25;800;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";43107.18;"0 шт"
ESWT25x700-S-BS;25;700;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";41605.55;"0 шт"
ESWT25x600-S-BS;25;600;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";40097.45;"0 шт"
ESWT25x500-S-BS;25;500;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";38595.82;"0 шт"
ESWT25x450-S-BS;25;450;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";37838.53;"0 шт"
ESWT25x400-S-BS;25;400;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";37087.71;"0 шт"
ESWT25x350-S-BS;25;350;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";36336.90;"0 шт"
ESWT25x300-S-BS;25;300;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";35586.08;"0 шт"
ESWT25x250-S-BS;25;250;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";34828.79;"0 шт"
ESWT25x200-S-BS;25;200;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";34291.57;"0 шт"
ESWT25x150-S-BS;25;150;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";33540.75;"0 шт"
ESWT25x100-S-BS;25;100;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32789.94;"0 шт"
ESWT25x50-S-BS;25;50;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";330;330;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";32039.12;"0 шт"
ESWT32x800-S-BS;32;800;да;"Направляющая скольжения";"Сторона А – амортизатор, сторона В или С - упор";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.18...0.7;"-20...+70 (без замерзания)";560;560;Алюминий;"Нержавеющая сталь";Алюминий;"TPU, NBR";61961.72;"0 шт"
