headers;"Код заказа";"Функция распределителя";"Тип управления";"Питание пилота";"Тип возврата";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Пневматическое присоединение, канал 4";"Пневматическое присоединение, канал 3";"Пневматическое присоединение, канал 5";"Стандартный номинальный расход, л/мин";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Рабочее напряжение";"Мощность катушки";"Степень защиты";"Максимальная частота, Гц";"Время переключения, сек";"Материал корпуса";"Материал уплотнений";price;stock
RV3232-08ME8;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME7;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME6;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME5;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME4;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME2;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3232-08ME1;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;1370;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3943.08;"0 шт"
RV3222-08ME10;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME9;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME8;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME7;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME6;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME5;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME4;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME2;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-08ME1;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";-;G1/4;-;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME10;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME9;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME8;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME7;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME6;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME5;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV3222-06ME4;"3/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";-;G1/8;-;750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME8;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME7;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME6;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME5;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME4;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME2;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-08ME1;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;870;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME10;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME9;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME8;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME7;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME6;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME5;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME4;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME2;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5222-06ME1;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;770;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;3324.30;"0 шт"
RV5212-06ME10;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"2.8 Вт";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME9;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"2.8 Вт";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME8;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"2.8 Вт";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME7;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"3 ВА";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME6;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"3 ВА";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME5;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"2.8 Вт";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME4;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"2.8 Вт";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME2;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"3 ВА";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5212-06ME1;"5/2 бистабильный";Электромагнитное;Внутреннее;-;G1/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/8;G1/8;650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"3 ВА";IP65;5;<0.05;Алюминий;HNBR;3637.57;"0 шт"
RV5241-15ME10;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME9;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME8;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME7;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME6;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME5;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME4;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME2;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-15ME1;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G1/2;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/2;G1/2;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME10;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME9;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME8;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME7;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME6;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME5;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME4;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME2;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5241-10ME1;"5/2 моностабильный";Электромагнитное;Внутреннее;"Механическая пружина";G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G3/8;G3/8;2750;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;4394.86;"0 шт"
RV5231-10QME10;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME9;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME8;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME7;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME6;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME5;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"12 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME2;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"220 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-10QME1;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G3/8;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1650;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-08QME10;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1400;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-08QME9;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1400;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"48 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-08QME8;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1400;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"110 В пост. тока";"3 Вт";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-08QME7;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1400;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"24 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
RV5231-08QME6;"5/2 моностабильный";Электромагнитное;Внутреннее;Пневматический;G1/4;"Стыковая поверхность NAMUR";"Стыковая поверхность NAMUR";G1/4;G1/4;1400;0.15…0.8;"Фильтрованный сжатый воздух (40 мкм)";-20…+70;"36 В перем. тока";"4 ВА";IP65;5;<0.05;Алюминий;HNBR;2322.35;"0 шт"
